ObjectID,extendPortVlanPrevious15MinDnDiscByteCounter,extendPortVlanPrevious15MinDnDiscFrameCounter,extendPortVlanPrevious15MinDnFwdByteCounter,extendPortVlanPrevious15MinDnFwdFrameCounter,extendPortVlanPrevious15MinUpDiscByteCounter,extendPortVlanPrevious15MinUpDiscFrameCounter,extendPortVlanPrevious15MinUpFwdByteCounter,extendPortVlanPrevious15MinUpFwdFrameCounter
P214061551.C3001@R1.S1.LT5.PON3.ONT41.SERV1,0,0,0,0,0,0,0,0
P247952832.C3000@R1.S1.LT6.PON8.ONT59.C14.P1,0,0,2250,30,0,0,2190,30
P181013999.C3001@R1.S1.LT4.PON11.ONT7.SERV1,0,0,0,0,0,0,0,0
P281748928.C1000@R1.S1.LT7.PON12.ONT19.C14.P1,0,0,277972929,194605,0,0,9190714,92634
P247870400.C3000@R1.S1.LT6.PON7.ONT26.C14.P1,0,0,2250,30,0,0,2190,30
P113326575.C3001@R1.S1.LT2.PON2.ONT29.SERV1,0,0,5645,25,0,0,54489,94
P147078080.C1000@R1.S1.LT3.PON5.ONT30.C14.P1,0,0,0,0,0,0,0,0
P113445824.C3000@R1.S1.LT2.PON4.ONT6.C14.P1,0,0,2250,30,0,0,2190,30
P214904768.C3000@R1.S1.LT5.PON16.ONT24.C14.P1,0,0,3313,33,0,0,2954,34
P248064960.C1000@R1.S1.LT6.PON10.ONT22.C14.P1,0,0,153474207,169651,0,0,20116057,104774
P281562607.C3001@R1.S1.LT7.PON9.ONT39.SERV1,0,0,0,0,0,0,0,0
P214726639.C3001@R1.S1.LT5.PON13.ONT60.SERV1,0,0,0,0,0,0,0,0
P180948975.C3001@R1.S1.LT4.PON10.ONT8.SERV1,0,0,0,0,0,0,0,0
P247867840.C1000@R1.S1.LT6.PON7.ONT21.C14.P1,0,0,661,10,0,0,399,6
P214715328.C1000@R1.S1.LT5.PON13.ONT38.C14.P1,0,0,0,0,0,0,0,0
P113313263.C3001@R1.S1.LT2.PON2.ONT3.SERV1,0,0,0,0,0,0,0,0
P147073007.C3001@R1.S1.LT3.PON5.ONT20.SERV1,0,0,0,0,0,0,0,0
P281558976.C1000@R1.S1.LT7.PON9.ONT32.C14.P1,0,0,0,0,0,0,0,0
P315440064.C1000@R1.S1.LT8.PON14.ONT30.C14.P1,0,0,0,0,0,0,0,0
P214781376.C3000@R1.S1.LT5.PON14.ONT39.C14.P1,0,0,0,0,0,0,0,0
P214713327.C3001@R1.S1.LT5.PON13.ONT34.SERV1,0,0,0,0,0,0,0,0
P113315264.C1000@R1.S1.LT2.PON2.ONT7.C14.P1,0,0,0,0,0,0,0,0
P214001135.C3001@R1.S1.LT5.PON2.ONT51.SERV1,0,0,0,0,0,0,0,0
P281674688.C3000@R1.S1.LT7.PON11.ONT2.C14.P1,0,0,38182,116,0,0,109929,136
P214702016.C1000@R1.S1.LT5.PON13.ONT12.C14.P1,0,0,0,0,0,0,0,0
P281545664.C1000@R1.S1.LT7.PON9.ONT6.C14.P1,0,0,0,0,0,0,0,0
P315495872.C3000@R1.S1.LT8.PON15.ONT11.C14.P1,0,0,2250,30,0,0,2190,30
P181145071.C3001@R1.S1.LT4.PON13.ONT7.SERV1,0,0,3478,22,0,0,66044,112
P314639855.C3001@R1.S1.LT8.PON2.ONT3.SERV1,0,0,0,0,0,0,0,0
P147086319.C3001@R1.S1.LT3.PON5.ONT46.SERV1,0,0,0,0,0,0,0,0
P180494272.C1000@R1.S1.LT4.PON3.ONT16.C14.P1,0,0,201385207,167921,0,0,46812809,70621
P214700015.C3001@R1.S1.LT5.PON13.ONT8.SERV1,0,0,0,0,0,0,0,0
P114041327.C3001@R1.S1.LT2.PON13.ONT17.SERV1,0,0,88329,160,0,0,203267,249
P181017536.C3000@R1.S1.LT4.PON11.ONT14.C14.P1,0,0,0,0,0,0,0,0
P113251264.C1000@R1.S1.LT2.PON1.ONT10.C14.P1,0,0,0,0,0,0,0,0
P180434368.C3000@R1.S1.LT4.PON2.ONT27.C14.P1,0,0,2250,30,0,0,2190,30
P214774255.C3001@R1.S1.LT5.PON14.ONT25.SERV1,0,0,0,0,0,0,0,0
P214776256.C1000@R1.S1.LT5.PON14.ONT29.C14.P1,0,0,0,0,0,0,0,0
P214787567.C3001@R1.S1.LT5.PON14.ONT51.SERV1,0,0,0,0,0,0,0,0
P247889903.C3001@R1.S1.LT6.PON7.ONT64.SERV1,0,0,5983,23,0,0,56363,94
P113262575.C3001@R1.S1.LT2.PON1.ONT32.SERV1,0,0,0,0,0,0,0,0
P113265600.C3000@R1.S1.LT2.PON1.ONT38.C14.P1,0,0,0,0,0,0,0,0
P114110400.C1000@R1.S1.LT2.PON14.ONT24.C14.P1,0,0,11619541,10162,0,0,909234,6210
P248008640.C3000@R1.S1.LT6.PON9.ONT40.C14.P1,0,0,2100,28,0,0,2044,28
P213979584.C3000@R1.S1.LT5.PON2.ONT9.C14.P1,0,0,0,0,0,0,0,0
P147094976.C1000@R1.S1.LT3.PON5.ONT63.C14.P1,0,0,0,0,0,0,0,0
P281704384.C3000@R1.S1.LT7.PON11.ONT60.C14.P1,0,0,206027,1013,0,0,728146,1203
P214064064.C1000@R1.S1.LT5.PON3.ONT46.C14.P1,0,0,0,0,0,0,0,0
P214835695.C3001@R1.S1.LT5.PON15.ONT17.SERV1,0,0,0,0,0,0,0,0
P214838720.C3000@R1.S1.LT5.PON15.ONT23.C14.P1,0,0,0,0,0,0,0,0
P114033088.C1000@R1.S1.LT2.PON13.ONT1.C14.P1,0,0,0,0,0,0,0,0
P180360640.C3000@R1.S1.LT4.PON1.ONT11.C14.P1,0,0,0,0,0,0,0,0
P214062063.C3001@R1.S1.LT5.PON3.ONT42.SERV1,0,0,0,0,0,0,0,0
P281937856.C1000@R1.S1.LT7.PON15.ONT4.C14.P1,0,0,0,0,0,0,0,0
P114054639.C3001@R1.S1.LT2.PON13.ONT43.SERV1,0,0,0,0,0,0,0,0
P180973039.C3001@R1.S1.LT4.PON10.ONT55.SERV1,0,0,0,0,0,0,0,0
P180367296.C3000@R1.S1.LT4.PON1.ONT24.C14.P1,0,0,2100,28,0,0,2044,28
P214110191.C3001@R1.S1.LT5.PON4.ONT8.SERV1,0,0,4392,21,0,0,63272,105
P180945856.C3000@R1.S1.LT4.PON10.ONT2.C14.P1,0,0,0,0,0,0,0,0
P214901696.C3000@R1.S1.LT5.PON16.ONT18.C14.P1,0,0,4603,41,0,0,10888,42
P181144559.C3001@R1.S1.LT4.PON13.ONT6.SERV1,0,0,3345,20,0,0,66015,110
P180359663.C3001@R1.S1.LT4.PON1.ONT9.SERV1,0,0,100059,178,0,0,220495,250
P180426735.C3001@R1.S1.LT4.PON2.ONT12.SERV1,0,0,6796,28,0,0,53646,94
P247932352.C3000@R1.S1.LT6.PON8.ONT19.C14.P1,0,0,2250,30,0,0,2190,30
P315510255.C3001@R1.S1.LT8.PON15.ONT39.SERV1,0,0,5204,26,0,0,57147,100
P113264576.C1000@R1.S1.LT2.PON1.ONT36.C14.P1,0,0,0,0,0,0,0,0
P180421056.C3000@R1.S1.LT4.PON2.ONT1.C14.P1,0,0,2250,30,0,0,2190,30
P147081664.C1000@R1.S1.LT3.PON5.ONT37.C14.P1,0,0,0,0,0,0,0,0
P247924719.C3001@R1.S1.LT6.PON8.ONT4.SERV1,0,0,100186,179,0,0,199551,228
P114115055.C3001@R1.S1.LT2.PON14.ONT33.SERV1,0,0,4932,22,0,0,54822,93
P214907887.C3001@R1.S1.LT5.PON16.ONT30.SERV1,0,0,0,0,0,0,0,0
P315380160.C1000@R1.S1.LT8.PON13.ONT41.C14.P1,0,0,0,0,0,0,0,0
P214113216.C3000@R1.S1.LT5.PON4.ONT14.C14.P1,0,0,2250,30,0,0,2190,30
P247745007.C3001@R1.S1.LT6.PON5.ONT37.SERV1,0,0,86392,159,0,0,194648,231
P214780352.C3000@R1.S1.LT5.PON14.ONT37.C14.P1,0,0,0,0,0,0,0,0
P315431872.C3000@R1.S1.LT8.PON14.ONT14.C14.P1,0,0,0,0,0,0,0,0
P247881199.C3001@R1.S1.LT6.PON7.ONT47.SERV1,0,0,0,0,0,0,0,0
P114042816.C1000@R1.S1.LT2.PON13.ONT20.C14.P1,0,0,1983,30,0,0,1197,18
P214070720.C1000@R1.S1.LT5.PON3.ONT59.C14.P1,0,0,0,0,0,0,0,0
P180961216.C1000@R1.S1.LT4.PON10.ONT32.C14.P1,0,0,0,0,0,0,0,0
P281556928.C3000@R1.S1.LT7.PON9.ONT28.C14.P1,0,0,0,0,0,0,0,0
P147089344.C3000@R1.S1.LT3.PON5.ONT52.C14.P1,0,0,0,0,0,0,0,0
P214718400.C1000@R1.S1.LT5.PON13.ONT44.C14.P1,0,0,0,0,0,0,0,0
P247884224.C3000@R1.S1.LT6.PON7.ONT53.C14.P1,0,0,4602,41,0,0,10965,43
P113250752.C1000@R1.S1.LT2.PON1.ONT9.C14.P1,0,0,507297737,381791,0,0,26263873,125122
P247945664.C3000@R1.S1.LT6.PON8.ONT45.C14.P1,0,0,2250,30,0,0,2190,30
P214782912.C1000@R1.S1.LT5.PON14.ONT42.C14.P1,0,0,0,0,0,0,0,0
P281543616.C3000@R1.S1.LT7.PON9.ONT2.C14.P1,0,0,2250,30,0,0,2190,30
P147076032.C3000@R1.S1.LT3.PON5.ONT26.C14.P1,0,0,0,0,0,0,0,0
P113318336.C1000@R1.S1.LT2.PON2.ONT13.C14.P1,0,0,253406571,268759,0,0,192254426,232635
P181085679.C3001@R1.S1.LT4.PON12.ONT19.SERV1,0,0,6659,26,0,0,56276,96
P181012975.C3001@R1.S1.LT4.PON11.ONT5.SERV1,0,0,0,0,0,0,0,0
P180428736.C1000@R1.S1.LT4.PON2.ONT16.C14.P1,0,0,262925420,190092,0,0,7631883,63676
P247929792.C1000@R1.S1.LT6.PON8.ONT14.C14.P1,0,0,401279091,303267,0,0,14415851,109987
P214789568.C1000@R1.S1.LT5.PON14.ONT55.C14.P1,0,0,0,0,0,0,0,0
P247796672.C3000@R1.S1.LT6.PON6.ONT10.C14.P1,0,0,2250,30,0,0,2190,30
P281635264.C1000@R1.S1.LT7.PON10.ONT53.C14.P1,0,0,5414300,5238,0,0,513089,3570
P281677760.C3000@R1.S1.LT7.PON11.ONT8.C14.P1,0,0,4603,41,0,0,10956,43
P247758319.C3001@R1.S1.LT6.PON5.ONT63.SERV1,0,0,4638,25,0,0,63849,110
P248063471.C3001@R1.S1.LT6.PON10.ONT19.SERV1,0,0,0,0,0,0,0,0
P248000960.C1000@R1.S1.LT6.PON9.ONT25.C14.P1,0,0,0,0,0,0,0,0
P180495343.C3001@R1.S1.LT4.PON3.ONT18.SERV1,0,0,6714,27,0,0,52096,91
P247938496.C3000@R1.S1.LT6.PON8.ONT31.C14.P1,0,0,0,0,0,0,0,0
P248015808.C3000@R1.S1.LT6.PON9.ONT54.C14.P1,0,0,4452,39,0,0,10813,41
P281740224.C1000@R1.S1.LT7.PON12.ONT2.C14.P1,0,0,211030890,154730,0,0,6900134,54250
P315441088.C3000@R1.S1.LT8.PON14.ONT32.C14.P1,0,0,0,0,0,0,0,0
P147196399.C3001@R1.S1.LT3.PON7.ONT5.SERV1,0,0,0,0,0,0,0,0
P214772719.C3001@R1.S1.LT5.PON14.ONT22.SERV1,0,0,0,0,0,0,0,0
P247925184.C3000@R1.S1.LT6.PON8.ONT5.C14.P1,0,0,37442,106,0,0,109629,132
P214696896.C3000@R1.S1.LT5.PON13.ONT2.C14.P1,0,0,0,0,0,0,0,0
P214786496.C1000@R1.S1.LT5.PON14.ONT49.C14.P1,0,0,0,0,0,0,0,0
P247875520.C1000@R1.S1.LT6.PON7.ONT36.C14.P1,0,0,136835076,108542,0,0,8459516,48408
P114099648.C1000@R1.S1.LT2.PON14.ONT3.C14.P1,0,0,0,0,0,0,0,0
P180427247.C3001@R1.S1.LT4.PON2.ONT13.SERV1,0,0,4731,26,0,0,58066,102
P180433903.C3001@R1.S1.LT4.PON2.ONT26.SERV1,0,0,0,0,0,0,0,0
P247862208.C1000@R1.S1.LT6.PON7.ONT10.C14.P1,0,0,14710980,21609,0,0,3562538,18995
P180492224.C3000@R1.S1.LT4.PON3.ONT12.C14.P1,0,0,2250,30,0,0,2190,30
P214773184.C1000@R1.S1.LT5.PON14.ONT23.C14.P1,0,0,0,0,0,0,0,0
P281611200.C1000@R1.S1.LT7.PON10.ONT6.C14.P1,0,0,0,0,0,0,0,0
P247812032.C1000@R1.S1.LT6.PON6.ONT40.C14.P1,0,0,63042388,45583,0,0,2669894,25525
P315382720.C1000@R1.S1.LT8.PON13.ONT46.C14.P1,0,0,0,0,0,0,0,0
P114034159.C3001@R1.S1.LT2.PON13.ONT3.SERV1,0,0,43620,84,0,0,130592,162
P281624512.C1000@R1.S1.LT7.PON10.ONT32.C14.P1,0,0,678472265,500267,0,0,44679046,348087
P213998016.C1000@R1.S1.LT5.PON2.ONT45.C14.P1,0,0,0,0,0,0,0,0
P114120640.C1000@R1.S1.LT2.PON14.ONT44.C14.P1,0,0,88524780,70688,0,0,3482010,18412
P315516399.C3001@R1.S1.LT8.PON15.ONT51.SERV1,0,0,0,0,0,0,0,0
P147067328.C1000@R1.S1.LT3.PON5.ONT9.C14.P1,0,0,0,0,0,0,0,0
P248012783.C3001@R1.S1.LT6.PON9.ONT48.SERV1,0,0,6645,26,0,0,52718,91
P315503087.C3001@R1.S1.LT8.PON15.ONT25.SERV1,0,0,80954,148,0,0,179431,211
P315506112.C3000@R1.S1.LT8.PON15.ONT31.C14.P1,0,0,2182,29,0,0,2126,29
P147199424.C3000@R1.S1.LT3.PON7.ONT11.C14.P1,0,0,4452,39,0,0,10819,41
P315433455.C3001@R1.S1.LT8.PON14.ONT17.SERV1,0,0,0,0,0,0,0,0
P214790592.C3000@R1.S1.LT5.PON14.ONT57.C14.P1,0,0,0,0,0,0,0,0
P315505088.C1000@R1.S1.LT8.PON15.ONT29.C14.P1,0,0,1983,30,0,0,1197,18
P214700992.C3000@R1.S1.LT5.PON13.ONT10.C14.P1,0,0,0,0,0,0,0,0
P147093487.C3001@R1.S1.LT3.PON5.ONT60.SERV1,0,0,0,0,0,0,0,0
P214779328.C3000@R1.S1.LT5.PON14.ONT35.C14.P1,0,0,0,0,0,0,0,0
P180362176.C3000@R1.S1.LT4.PON1.ONT14.C14.P1,0,0,0,0,0,0,0,0
P214793664.C3000@R1.S1.LT5.PON14.ONT63.C14.P1,0,0,0,0,0,0,0,0
P180496832.C1000@R1.S1.LT4.PON3.ONT21.C14.P1,0,0,8039,87,0,0,35654,353
P315491311.C3001@R1.S1.LT8.PON15.ONT2.SERV1,0,0,0,0,0,0,0,0
P181077440.C3000@R1.S1.LT4.PON12.ONT3.C14.P1,0,0,2250,30,0,0,2190,30
P114035648.C1000@R1.S1.LT2.PON13.ONT6.C14.P1,0,0,1240929333,907043,0,0,63578785,512656
P214124992.C1000@R1.S1.LT5.PON4.ONT37.C14.P1,0,0,39784330,28138,0,0,1160263,12329
P214766016.C3000@R1.S1.LT5.PON14.ONT9.C14.P1,0,0,0,0,0,0,0,0
P147203008.C1000@R1.S1.LT3.PON7.ONT18.C14.P1,0,0,0,0,0,0,0,0
P247865327.C3001@R1.S1.LT6.PON7.ONT16.SERV1,0,0,0,0,0,0,0,0
P315446767.C3001@R1.S1.LT8.PON14.ONT43.SERV1,0,0,0,0,0,0,0,0
P181019584.C3000@R1.S1.LT4.PON11.ONT18.C14.P1,0,0,0,0,0,0,0,0
P214049728.C3000@R1.S1.LT5.PON3.ONT18.C14.P1,0,0,0,0,0,0,0,0
P315381231.C3001@R1.S1.LT8.PON13.ONT43.SERV1,0,0,0,0,0,0,0,0
P281553856.C3000@R1.S1.LT7.PON9.ONT22.C14.P1,0,0,2250,30,0,0,2190,30
P315383232.C1000@R1.S1.LT8.PON13.ONT47.C14.P1,0,0,0,0,0,0,0,0
P147327936.C3000@R1.S1.LT3.PON9.ONT6.C14.P1,0,0,2250,30,0,0,2190,30
P214111680.C1000@R1.S1.LT5.PON4.ONT11.C14.P1,0,0,33530685,27594,0,0,1784337,8047
P248006080.C3000@R1.S1.LT6.PON9.ONT35.C14.P1,0,0,2250,30,0,0,2190,30
P113319407.C3001@R1.S1.LT2.PON2.ONT15.SERV1,0,0,111479,199,0,0,220404,266
P247931840.C3000@R1.S1.LT6.PON8.ONT18.C14.P1,0,0,2250,30,0,0,2190,30
P147216320.C1000@R1.S1.LT3.PON7.ONT44.C14.P1,0,0,0,0,0,0,0,0
P180369856.C1000@R1.S1.LT4.PON1.ONT29.C14.P1,0,0,0,0,0,0,0,0
P214060992.C3000@R1.S1.LT5.PON3.ONT40.C14.P1,0,0,0,0,0,0,0,0
P214119360.C3000@R1.S1.LT5.PON4.ONT26.C14.P1,0,0,2100,28,0,0,2044,28
P281746415.C3001@R1.S1.LT7.PON12.ONT14.SERV1,0,0,71024,133,0,0,180595,226
P113327040.C3000@R1.S1.LT2.PON2.ONT30.C14.P1,0,0,2250,30,0,0,2190,30
P114049472.C1000@R1.S1.LT2.PON13.ONT33.C14.P1,0,0,1322,20,0,0,798,12
P315511744.C1000@R1.S1.LT8.PON15.ONT42.C14.P1,0,0,1469864,6905,0,0,648808,4471
P281625024.C1000@R1.S1.LT7.PON10.ONT33.C14.P1,0,0,51638127,40023,0,0,2110945,13078
P180425664.C1000@R1.S1.LT4.PON2.ONT10.C14.P1,0,0,11201,110,0,0,35252,349
P281623023.C3001@R1.S1.LT7.PON10.ONT29.SERV1,0,0,56126,106,0,0,149266,193
P114047471.C3001@R1.S1.LT2.PON13.ONT29.SERV1,0,0,128376,227,0,0,258797,303
P247818176.C1000@R1.S1.LT6.PON6.ONT52.C14.P1,0,0,32589603,39466,0,0,6167152,30909
P113266112.C3000@R1.S1.LT2.PON1.ONT39.C14.P1,0,0,2250,30,0,0,2190,30
P147080175.C3001@R1.S1.LT3.PON5.ONT34.SERV1,0,0,0,0,0,0,0,0
P147083200.C3000@R1.S1.LT3.PON5.ONT40.C14.P1,0,0,0,0,0,0,0,0
P247886272.C3000@R1.S1.LT6.PON7.ONT57.C14.P1,0,0,0,0,0,0,0,0
P180356544.C1000@R1.S1.LT4.PON1.ONT3.C14.P1,0,0,277698375,194821,0,0,9389658,81227
P281638336.C1000@R1.S1.LT7.PON10.ONT59.C14.P1,0,0,16420096,13123,0,0,816226,4751
P281687488.C3000@R1.S1.LT7.PON11.ONT27.C14.P1,0,0,0,0,0,0,0,0
P114036160.C1000@R1.S1.LT2.PON13.ONT7.C14.P1,0,0,1397148013,1018765,0,0,65236975,611009
P113263087.C3001@R1.S1.LT2.PON1.ONT33.SERV1,0,0,0,0,0,0,0,0
P247888832.C1000@R1.S1.LT6.PON7.ONT62.C14.P1,0,0,0,0,0,0,0,0
P281702848.C3000@R1.S1.LT7.PON11.ONT57.C14.P1,0,0,2250,30,0,0,2190,30
P247757248.C1000@R1.S1.LT6.PON5.ONT61.C14.P1,0,0,0,0,0,0,0,0
P281636335.C3001@R1.S1.LT7.PON10.ONT55.SERV1,0,0,4933,22,0,0,63114,105
P281639407.C3001@R1.S1.LT7.PON10.ONT61.SERV1,0,0,5069,24,0,0,55641,96
P247808448.C3000@R1.S1.LT6.PON6.ONT33.C14.P1,0,0,0,0,0,0,0,0
P147077568.C1000@R1.S1.LT3.PON5.ONT29.C14.P1,0,0,0,0,0,0,0,0
P247883759.C3001@R1.S1.LT6.PON7.ONT52.SERV1,0,0,5158,25,0,0,62883,107
P247815104.C1000@R1.S1.LT6.PON6.ONT46.C14.P1,0,0,25406617,21901,0,0,2580503,15233
P248012736.C3000@R1.S1.LT6.PON9.ONT48.C14.P1,0,0,2250,30,0,0,2190,30
P214000111.C3001@R1.S1.LT5.PON2.ONT49.SERV1,0,0,0,0,0,0,0,0
P214726080.C1000@R1.S1.LT5.PON13.ONT59.C14.P1,0,0,0,0,0,0,0,0
P247821760.C3000@R1.S1.LT6.PON6.ONT59.C14.P1,0,0,0,0,0,0,0,0
P214699968.C3000@R1.S1.LT5.PON13.ONT8.C14.P1,0,0,0,0,0,0,0,0
P214828527.C3001@R1.S1.LT5.PON15.ONT3.SERV1,0,0,0,0,0,0,0,0
P180492271.C3001@R1.S1.LT4.PON3.ONT12.SERV1,0,0,5680,26,0,0,58382,101
P314648000.C1000@R1.S1.LT8.PON2.ONT19.C14.P1,0,0,0,0,0,0,0,0
P114050496.C1000@R1.S1.LT2.PON13.ONT35.C14.P1,0,0,0,0,0,0,0,0
P247933888.C1000@R1.S1.LT6.PON8.ONT22.C14.P1,0,0,208176839,157374,0,0,7140326,58764
P147266496.C3000@R1.S1.LT3.PON8.ONT14.C14.P1,0,0,0,0,0,0,0,0
P180491759.C3001@R1.S1.LT4.PON3.ONT11.SERV1,0,0,6093,25,0,0,50729,88
P247935471.C3001@R1.S1.LT6.PON8.ONT25.SERV1,0,0,81110,147,0,0,199549,251
P180430784.C1000@R1.S1.LT4.PON2.ONT20.C14.P1,0,0,0,0,0,0,0,0
P214116335.C3001@R1.S1.LT5.PON4.ONT20.SERV1,0,0,5644,25,0,0,60013,102
P147196911.C3001@R1.S1.LT3.PON7.ONT6.SERV1,0,0,73008,133,0,0,165303,190
P214836160.C3000@R1.S1.LT5.PON15.ONT18.C14.P1,0,0,0,0,0,0,0,0
P147064256.C1000@R1.S1.LT3.PON5.ONT3.C14.P1,0,0,0,0,0,0,0,0
P113247168.C1000@R1.S1.LT2.PON1.ONT2.C14.P1,0,0,311261145,235446,0,0,13457970,109974
P247884271.C3001@R1.S1.LT6.PON7.ONT53.SERV1,0,0,108185,194,0,0,220986,270
P315508160.C1000@R1.S1.LT8.PON15.ONT35.C14.P1,0,0,67352365,53661,0,0,4049136,25087
P113258479.C3001@R1.S1.LT2.PON1.ONT24.SERV1,0,0,79697,145,0,0,158219,182
P247871936.C1000@R1.S1.LT6.PON7.ONT29.C14.P1,0,0,240758128,187630,0,0,6235300,45063
P147085807.C3001@R1.S1.LT3.PON5.ONT45.SERV1,0,0,0,0,0,0,0,0
P181076928.C1000@R1.S1.LT4.PON12.ONT2.C14.P1,0,0,90253010,70156,0,0,4047151,29871
P315427776.C3000@R1.S1.LT8.PON14.ONT6.C14.P1,0,0,0,0,0,0,0,0
P214907840.C3000@R1.S1.LT5.PON16.ONT30.C14.P1,0,0,0,0,0,0,0,0
P181011392.C3000@R1.S1.LT4.PON11.ONT2.C14.P1,0,0,0,0,0,0,0,0
P281700847.C3001@R1.S1.LT7.PON11.ONT53.SERV1,0,0,5856,28,0,0,54071,96
P180365248.C3000@R1.S1.LT4.PON1.ONT20.C14.P1,0,0,0,0,0,0,0,0
P180493760.C1000@R1.S1.LT4.PON3.ONT15.C14.P1,0,0,31262358,22417,0,0,1495787,15114
P214771136.C3000@R1.S1.LT5.PON14.ONT19.C14.P1,0,0,0,0,0,0,0,0
P180423616.C3000@R1.S1.LT4.PON2.ONT6.C14.P1,0,0,2100,28,0,0,2044,28
P113315776.C3000@R1.S1.LT2.PON2.ONT8.C14.P1,0,0,0,0,0,0,0,0
P248121792.C3000@R1.S1.LT6.PON11.ONT5.C14.P1,0,0,0,0,0,0,0,0
P113322432.C1000@R1.S1.LT2.PON2.ONT21.C14.P1,0,0,870881465,691787,0,0,156729621,448877
P147195840.C1000@R1.S1.LT3.PON7.ONT4.C14.P1,0,0,13440,135,0,0,8240,89
P214108096.C1000@R1.S1.LT5.PON4.ONT4.C14.P1,0,0,1983,30,0,0,1197,18
P214765504.C1000@R1.S1.LT5.PON14.ONT8.C14.P1,0,0,0,0,0,0,0,0
P315376064.C1000@R1.S1.LT8.PON13.ONT33.C14.P1,0,0,0,0,0,0,0,0
P248056303.C3001@R1.S1.LT6.PON10.ONT5.SERV1,0,0,22460,51,0,0,37267,55
P180490688.C1000@R1.S1.LT4.PON3.ONT9.C14.P1,0,0,0,0,0,0,0,0
P214702528.C3000@R1.S1.LT5.PON13.ONT13.C14.P1,0,0,0,0,0,0,0,0
P281637824.C1000@R1.S1.LT7.PON10.ONT58.C14.P1,0,0,661,10,0,0,399,6
P315384303.C3001@R1.S1.LT8.PON13.ONT49.SERV1,0,0,0,0,0,0,0,0
P247801839.C3001@R1.S1.LT6.PON6.ONT20.SERV1,0,0,0,0,0,0,0,0
P214066624.C1000@R1.S1.LT5.PON3.ONT51.C14.P1,0,0,0,0,0,0,0,0
P214778816.C1000@R1.S1.LT5.PON14.ONT34.C14.P1,0,0,0,0,0,0,0,0
P181145024.C3000@R1.S1.LT4.PON13.ONT7.C14.P1,0,0,226681,1116,0,0,804531,1318
P214114752.C1000@R1.S1.LT5.PON4.ONT17.C14.P1,0,0,0,0,0,0,0,0
P181082560.C3000@R1.S1.LT4.PON12.ONT13.C14.P1,0,0,20037,67,0,0,43287,75
P180957120.C1000@R1.S1.LT4.PON10.ONT24.C14.P1,0,0,0,0,0,0,0,0
P180422592.C1000@R1.S1.LT4.PON2.ONT4.C14.P1,0,0,253591254,195585,0,0,10189314,73132
P315501504.C1000@R1.S1.LT8.PON15.ONT22.C14.P1,0,0,138920051,101763,0,0,7921654,40498
P281689071.C3001@R1.S1.LT7.PON11.ONT30.SERV1,0,0,5120,25,0,0,58989,102
P180488128.C3000@R1.S1.LT4.PON3.ONT4.C14.P1,0,0,21561,68,0,0,44478,76
P247885760.C1000@R1.S1.LT6.PON7.ONT56.C14.P1,0,0,0,0,0,0,0,0
P315498944.C3000@R1.S1.LT8.PON15.ONT17.C14.P1,0,0,2250,30,0,0,2190,30
P180357615.C3001@R1.S1.LT4.PON1.ONT5.SERV1,0,0,74435,138,0,0,195098,233
P214053312.C1000@R1.S1.LT5.PON3.ONT25.C14.P1,0,0,0,0,0,0,0,0
P247870447.C3001@R1.S1.LT6.PON7.ONT26.SERV1,0,0,114844,202,0,0,204901,248
P214784448.C3000@R1.S1.LT5.PON14.ONT45.C14.P1,0,0,0,0,0,0,0,0
P315428288.C3000@R1.S1.LT8.PON14.ONT7.C14.P1,0,0,0,0,0,0,0,0
P214842816.C3000@R1.S1.LT5.PON15.ONT31.C14.P1,0,0,0,0,0,0,0,0
P247872448.C1000@R1.S1.LT6.PON7.ONT30.C14.P1,0,0,661,10,0,0,399,6
P315514816.C1000@R1.S1.LT8.PON15.ONT48.C14.P1,0,0,101508512,86925,0,0,10045785,45469
P214899136.C1000@R1.S1.LT5.PON16.ONT13.C14.P1,0,0,684803725,576485,0,0,82437018,394936
P247752175.C3001@R1.S1.LT6.PON5.ONT51.SERV1,0,0,3965,22,0,0,54344,94
P247755200.C3000@R1.S1.LT6.PON5.ONT57.C14.P1,0,0,2250,30,0,0,2190,30
P114039232.C1000@R1.S1.LT2.PON13.ONT13.C14.P1,0,0,0,0,0,0,0,0
P281743296.C1000@R1.S1.LT7.PON12.ONT8.C14.P1,0,0,163079770,114295,0,0,6237486,56612
P214909888.C3000@R1.S1.LT5.PON16.ONT34.C14.P1,0,0,2250,30,0,0,2190,30
P214791616.C3000@R1.S1.LT5.PON14.ONT59.C14.P1,0,0,0,0,0,0,0,0
P281632192.C1000@R1.S1.LT7.PON10.ONT47.C14.P1,0,0,645906785,473063,0,0,24638215,214940
P214777327.C3001@R1.S1.LT5.PON14.ONT31.SERV1,0,0,0,0,0,0,0,0
P247936960.C1000@R1.S1.LT6.PON8.ONT28.C14.P1,0,0,0,0,0,0,0,0
P180367808.C3000@R1.S1.LT4.PON1.ONT25.C14.P1,0,0,2250,30,0,0,2190,30
P248014319.C3001@R1.S1.LT6.PON9.ONT51.SERV1,0,0,4099,24,0,0,68879,117
P113252335.C3001@R1.S1.LT2.PON1.ONT12.SERV1,0,0,106912,194,0,0,221497,264
P180424128.C3000@R1.S1.LT4.PON2.ONT7.C14.P1,0,0,2250,30,0,0,2190,30
