Object ID,extendPortVlanCurrent1DayDnDiscByteCounter,extendPortVlanCurrent1DayDnFwdByteCounter,extendPortVlanCurrent1DayUpDiscByteCounter,extendPortVlanCurrent1DayUpFwdByteCounter
P46422991.C3001@R1.S1.LT1.PON3.ONT23.SERV1,0,2139786,0,4834622
P47766400.C3000@R1.S1.LT1.PON13.ONT55.C14.P1,0,63596,0,61388
P46147456.C1000@R1.S1.LT1.PON1.ONT10.C14.P1,0,3453166381,0,130597901
P47105999.C3001@R1.S1.LT1.PON8.ONT50.SERV1,0,172506,0,1525919
P47187840.C3000@R1.S1.LT1.PON9.ONT2.C14.P1,0,63750,0,62050
P47234944.C3000@R1.S1.LT1.PON9.ONT48.C14.P1,0,63446,0,61452
P48115584.C1000@R1.S1.LT1.PON16.ONT12.C14.P1,0,9546726,0,124749
P48151424.C3000@R1.S1.LT1.PON16.ONT47.C14.P1,0,0,0,0
P48032640.C1000@R1.S1.LT1.PON15.ONT59.C14.P1,0,0,0,0
P46311375.C3001@R1.S1.LT1.PON2.ONT42.SERV1,0,2149474,0,4909091
P47717248.C1000@R1.S1.LT1.PON13.ONT7.C14.P1,0,345544598,0,17212083
P47605632.C3000@R1.S1.LT1.PON12.ONT26.C14.P1,0,64114,0,64350
P47618944.C3000@R1.S1.LT1.PON12.ONT39.C14.P1,0,62810,0,78312
P46932864.C3000@R1.S1.LT1.PON7.ONT9.C14.P1,0,64888,0,79086
P48021376.C3000@R1.S1.LT1.PON15.ONT48.C14.P1,0,63378,0,61388
P46277504.C1000@R1.S1.LT1.PON2.ONT9.C14.P1,0,641848342,0,37050787
P46152655.C3001@R1.S1.LT1.PON1.ONT15.SERV1,0,204995,0,408262
P47487951.C3001@R1.S1.LT1.PON11.ONT39.SERV1,0,2387809,0,5263760
P47512527.C3001@R1.S1.LT1.PON11.ONT63.SERV1,0,0,0,0
P46429135.C3001@R1.S1.LT1.PON3.ONT29.SERV1,0,0,0,0
P47359872.C3000@R1.S1.LT1.PON10.ONT42.C14.P1,0,64274,0,77092
P48134095.C3001@R1.S1.LT1.PON16.ONT30.SERV1,0,0,0,0
P47719296.C3000@R1.S1.LT1.PON13.ONT9.C14.P1,0,0,0,0
P46440320.C1000@R1.S1.LT1.PON3.ONT40.C14.P1,0,0,0,0
P46694272.C3000@R1.S1.LT1.PON5.ONT32.C14.P1,0,61542,0,77749
P47725519.C3001@R1.S1.LT1.PON13.ONT15.SERV1,0,0,0,0
P46673792.C3000@R1.S1.LT1.PON5.ONT12.C14.P1,0,64370,0,73728
P47323087.C3001@R1.S1.LT1.PON10.ONT6.SERV1,0,2070255,0,4756044
P47756239.C3001@R1.S1.LT1.PON13.ONT45.SERV1,0,2147656,0,4896983
P47976320.C3000@R1.S1.LT1.PON15.ONT4.C14.P1,0,0,0,0
P47333248.C3000@R1.S1.LT1.PON10.ONT16.C14.P1,0,62550,0,60882
P46289792.C3000@R1.S1.LT1.PON2.ONT21.C14.P1,0,63688,0,76984
P47712207.C3001@R1.S1.LT1.PON13.ONT2.SERV1,0,0,0,0
P46445632.C3000@R1.S1.LT1.PON3.ONT46.C1.P1,0,0,0,0
P48022400.C1000@R1.S1.LT1.PON15.ONT49.C14.P1,0,279959953,0,13610484
P46451663.C3001@R1.S1.LT1.PON3.ONT51.SERV1,0,0,0,0
P47476608.C1000@R1.S1.LT1.PON11.ONT28.C14.P1,0,28042290,0,1109895
P46702543.C3001@R1.S1.LT1.PON5.ONT40.SERV1,0,2229955,0,5002097
P46276480.C3000@R1.S1.LT1.PON2.ONT8.C14.P1,0,64346,0,62118
P47195008.C3000@R1.S1.LT1.PON9.ONT9.C14.P1,0,0,0,0
P47732608.C3000@R1.S1.LT1.PON13.ONT22.C14.P1,0,0,0,0
P46979968.C3000@R1.S1.LT1.PON7.ONT55.C14.P1,0,63552,0,79014
P47089536.C3000@R1.S1.LT1.PON8.ONT34.C14.P1,0,0,0,0
P47377280.C3000@R1.S1.LT1.PON10.ONT59.C14.P1,0,63678,0,61680
P48003968.C3000@R1.S1.LT1.PON15.ONT31.C14.P1,0,0,0,0
P47509376.C3000@R1.S1.LT1.PON11.ONT60.C14.P1,0,62168,0,63378
P46796672.C1000@R1.S1.LT1.PON6.ONT4.C14.P1,0,0,0,0
P48164736.C3000@R1.S1.LT1.PON16.ONT60.C14.P1,0,63000,0,64190
P46977920.C1000@R1.S1.LT1.PON7.ONT53.C14.P1,0,1002870681,0,50968285
P47478656.C3000@R1.S1.LT1.PON11.ONT30.C14.P1,0,64438,0,77250
P47591375.C3001@R1.S1.LT1.PON12.ONT12.SERV1,0,2083976,0,4726831
P48001920.C1000@R1.S1.LT1.PON15.ONT29.C14.P1,0,0,0,0
P47113167.C3001@R1.S1.LT1.PON8.ONT57.SERV1,0,0,0,0
P46551936.C3000@R1.S1.LT1.PON4.ONT21.C14.P1,0,64264,0,64706
P47728591.C3001@R1.S1.LT1.PON13.ONT18.SERV1,0,2287389,0,5049042
P46282703.C3001@R1.S1.LT1.PON2.ONT14.SERV1,0,0,0,0
P46422912.C1000@R1.S1.LT1.PON3.ONT23.C14.P1,0,1066321700,0,81452169
P46813056.C3000@R1.S1.LT1.PON6.ONT20.C14.P1,0,62318,0,63524
P47465344.C3000@R1.S1.LT1.PON11.ONT17.C14.P1,0,0,0,0
P47871872.C1000@R1.S1.LT1.PON14.ONT30.C14.P1,0,0,0,0
P46313344.C1000@R1.S1.LT1.PON2.ONT44.C14.P1,0,21813,0,13167
P47076224.C3000@R1.S1.LT1.PON8.ONT21.C14.P1,0,64128,0,64578
P46669696.C1000@R1.S1.LT1.PON5.ONT8.C14.P1,0,872142008,0,509055782
P46966656.C3000@R1.S1.LT1.PON7.ONT42.C14.P1,0,0,0,0
P47507328.C1000@R1.S1.LT1.PON11.ONT58.C14.P1,0,21813,0,13167
P46163840.C1000@R1.S1.LT1.PON1.ONT26.C14.P1,0,1293925192,0,124009459
P46811008.C1000@R1.S1.LT1.PON6.ONT18.C14.P1,0,6334572109,0,414186020
P47221632.C3000@R1.S1.LT1.PON9.ONT35.C14.P1,0,63300,0,61612
P47989632.C3000@R1.S1.LT1.PON15.ONT17.C14.P1,0,51900,0,53796
P46824320.C1000@R1.S1.LT1.PON6.ONT31.C14.P1,0,3914866183,0,352562245
P46429248.C20@R1.S1.LT1.PON3.ONT30.C1.P1,0,0,0,0
P47985536.C3000@R1.S1.LT1.PON15.ONT13.C14.P1,0,0,0,0
P47730560.C3000@R1.S1.LT1.PON13.ONT20.C14.P1,0,0,0,0
P47221711.C3001@R1.S1.LT1.PON9.ONT35.SERV1,0,2366632,0,5268366
P47451087.C3001@R1.S1.LT1.PON11.ONT3.SERV1,0,2231106,0,5009914
P46420943.C3001@R1.S1.LT1.PON3.ONT21.SERV1,0,0,0,0
P46662607.C3001@R1.S1.LT1.PON5.ONT1.SERV1,0,0,0,0
P48002944.C1000@R1.S1.LT1.PON15.ONT30.C14.P1,0,1985260010,0,343626453
P47372160.C1000@R1.S1.LT1.PON10.ONT54.C14.P1,0,130710247,0,13214081
P47199183.C3001@R1.S1.LT1.PON9.ONT13.SERV1,0,0,0,0
P46553984.C1000@R1.S1.LT1.PON4.ONT23.C14.P1,0,0,0,0
P47354752.C1000@R1.S1.LT1.PON10.ONT37.C14.P1,0,4494418322,0,1324455003
P46693327.C3001@R1.S1.LT1.PON5.ONT31.SERV1,0,176412,0,1519535
P46153679.C3001@R1.S1.LT1.PON1.ONT16.SERV1,0,2085995,0,4692529
P46675919.C3001@R1.S1.LT1.PON5.ONT14.SERV1,0,1992178,0,4616289
P47448960.C1000@R1.S1.LT1.PON11.ONT1.C14.P1,0,280593324,0,63015442
P46797696.C3000@R1.S1.LT1.PON6.ONT5.C14.P1,0,63474,0,78266
P47341440.C1000@R1.S1.LT1.PON10.ONT24.C14.P1,0,8687760645,0,1740278693
P46429248.C10@R1.S1.LT1.PON3.ONT30.C1.P1,0,0,0,0
P46540672.C1000@R1.S1.LT1.PON4.ONT10.C14.P1,0,4643815633,0,1388004385
P47216512.C1000@R1.S1.LT1.PON9.ONT30.C14.P1,0,0,0,0
P46140367.C3001@R1.S1.LT1.PON1.ONT3.SERV1,0,6108805,0,9309721
P47343488.C3000@R1.S1.LT1.PON10.ONT26.C14.P1,0,0,0,0
P47087488.C1000@R1.S1.LT1.PON8.ONT32.C14.P1,0,522354,0,232913
P47092687.C3001@R1.S1.LT1.PON8.ONT37.SERV1,0,0,0,0
P46680015.C3001@R1.S1.LT1.PON5.ONT18.SERV1,0,2012059,0,4587196
P47056768.C1000@R1.S1.LT1.PON8.ONT2.C14.P1,0,0,0,0
P47613903.C3001@R1.S1.LT1.PON12.ONT34.SERV1,0,0,0,0
P46404480.C3000@R1.S1.LT1.PON3.ONT5.C14.P1,0,0,0,0
P46795648.C1000@R1.S1.LT1.PON6.ONT3.C14.P1,0,0,0,0
P47205248.C3000@R1.S1.LT1.PON9.ONT19.C14.P1,0,63866,0,79566
P47743872.C3000@R1.S1.LT1.PON13.ONT33.C14.P1,0,63228,0,61242
P47998848.C3000@R1.S1.LT1.PON15.ONT26.C14.P1,0,0,0,0
P46453632.C1000@R1.S1.LT1.PON3.ONT53.C14.P1,0,0,0,0
P47330176.C3000@R1.S1.LT1.PON10.ONT13.C14.P1,0,64792,0,75442
P48137167.C3001@R1.S1.LT1.PON16.ONT33.SERV1,0,0,0,0
P48004992.C3000@R1.S1.LT1.PON15.ONT32.C14.P1,0,0,0,0
P46669696.C3000@R1.S1.LT1.PON5.ONT8.C14.P1,0,64264,0,64906
P47203200.C1000@R1.S1.LT1.PON9.ONT17.C14.P1,0,346219792,0,84570186
P46178255.C3001@R1.S1.LT1.PON1.ONT40.SERV1,0,177627,0,1467858
P47857536.C3000@R1.S1.LT1.PON14.ONT16.C14.P1,0,64962,0,80151
P46581632.C1000@R1.S1.LT1.PON4.ONT50.C14.P1,0,21813,0,13167
P47996800.C1000@R1.S1.LT1.PON15.ONT24.C14.P1,0,0,0,0
P46280576.C3000@R1.S1.LT1.PON2.ONT12.C14.P1,0,0,0,0
P46300111.C3001@R1.S1.LT1.PON2.ONT31.SERV1,0,167233,0,1556919
P46705615.C3001@R1.S1.LT1.PON5.ONT43.SERV1,0,0,0,0
P47068111.C3001@R1.S1.LT1.PON8.ONT13.SERV1,0,2159206,0,4781373
P47492992.C1000@R1.S1.LT1.PON11.ONT44.C14.P1,0,500904948,0,57706686
P47844224.C3000@R1.S1.LT1.PON14.ONT3.C14.P1,0,63968,0,62050
P47247232.C1000@R1.S1.LT1.PON9.ONT60.C14.P1,0,466310928,0,28335659
P48109519.C3001@R1.S1.LT1.PON16.ONT6.SERV1,0,0,0,0
P46279552.C3000@R1.S1.LT1.PON2.ONT11.C14.P1,0,0,0,0
P47111119.C3001@R1.S1.LT1.PON8.ONT55.SERV1,0,175282,0,1518083
P47229824.C1000@R1.S1.LT1.PON9.ONT43.C14.P1,0,1758602299,0,1031578446
P46402432.C1000@R1.S1.LT1.PON3.ONT3.C14.P1,0,6564618271,0,670788998
P46942080.C3000@R1.S1.LT1.PON7.ONT18.C14.P1,0,0,0,0
P46552015.C3001@R1.S1.LT1.PON4.ONT21.SERV1,0,1996688,0,4606129
P47591296.C3000@R1.S1.LT1.PON12.ONT12.C14.P1,0,63892,0,64984
P46415744.C1000@R1.S1.LT1.PON3.ONT16.C14.P1,0,0,0,0
P47249280.C3000@R1.S1.LT1.PON9.ONT62.C14.P1,0,0,0,0
P48120783.C3001@R1.S1.LT1.PON16.ONT17.SERV1,0,2150245,0,4787193
P46547919.C3001@R1.S1.LT1.PON4.ONT17.SERV1,0,0,0,0
P47878016.C3000@R1.S1.LT1.PON14.ONT36.C14.P1,0,63218,0,61320
P46293888.C3000@R1.S1.LT1.PON2.ONT25.C14.P1,0,63446,0,61242
P47451008.C1000@R1.S1.LT1.PON11.ONT3.C14.P1,0,560782850,0,135504197
P46417792.C3000@R1.S1.LT1.PON3.ONT18.C14.P1,0,64128,0,64988
P46944207.C3001@R1.S1.LT1.PON7.ONT20.SERV1,0,2036037,0,4635513
P47499136.C1000@R1.S1.LT1.PON11.ONT50.C14.P1,0,618606234,0,399521942
P46148480.C1000@R1.S1.LT1.PON1.ONT11.C14.P1,0,0,0,0
P47074176.C1000@R1.S1.LT1.PON8.ONT19.C14.P1,0,0,0,0
P46433152.C1000@R1.S1.LT1.PON3.ONT33.C14.P1,0,4036455220,0,453952207
P47061967.C3001@R1.S1.LT1.PON8.ONT7.SERV1,0,0,0,0
P46308224.C1000@R1.S1.LT1.PON2.ONT39.C14.P1,0,463785705,0,363342606
P47469519.C3001@R1.S1.LT1.PON11.ONT21.SERV1,0,0,0,0
P47486927.C3001@R1.S1.LT1.PON11.ONT38.SERV1,0,2246895,0,4905480
P48132992.C1000@R1.S1.LT1.PON16.ONT29.C14.P1,0,0,0,0
P46534607.C3001@R1.S1.LT1.PON4.ONT4.SERV1,0,0,0,0
P47102848.C1000@R1.S1.LT1.PON8.ONT47.C14.P1,0,0,0,0
P47607680.C3000@R1.S1.LT1.PON12.ONT28.C14.P1,0,63664,0,64322
P47491023.C3001@R1.S1.LT1.PON11.ONT42.SERV1,0,2350815,0,5107864
P47454159.C3001@R1.S1.LT1.PON11.ONT6.SERV1,0,0,0,0
P47988608.C3000@R1.S1.LT1.PON15.ONT16.C14.P1,0,0,0,0
P47351680.C1000@R1.S1.LT1.PON10.ONT34.C14.P1,0,475119266,0,18933934
P46441423.C3001@R1.S1.LT1.PON3.ONT41.SERV1,0,2089473,0,4765530
P47733632.C3000@R1.S1.LT1.PON13.ONT23.C14.P1,0,0,0,0
P48023424.C1000@R1.S1.LT1.PON15.ONT50.C14.P1,0,1187957230,0,365117041
P46289792.C1000@R1.S1.LT1.PON2.ONT21.C14.P1,0,526421501,0,584199828
P47720320.C3000@R1.S1.LT1.PON13.ONT10.C14.P1,0,64346,0,62118
P46545792.C3000@R1.S1.LT1.PON4.ONT15.C14.P1,0,0,0,0
P46325632.C1000@R1.S1.LT1.PON2.ONT56.C14.P1,0,1327315583,0,39051207
P48135119.C3001@R1.S1.LT1.PON16.ONT31.SERV1,0,2118684,0,4820381
P46143439.C3001@R1.S1.LT1.PON1.ONT6.SERV1,0,0,0,0
P48108416.C1000@R1.S1.LT1.PON16.ONT5.C14.P1,0,0,0,0
P47751040.C3000@R1.S1.LT1.PON13.ONT40.C14.P1,0,0,0,0
P46574464.C1000@R1.S1.LT1.PON4.ONT43.C14.P1,0,367073142,0,28241224
P46314368.C3000@R1.S1.LT1.PON2.ONT45.C14.P1,0,63594,0,61242
P47610831.C3001@R1.S1.LT1.PON12.ONT31.SERV1,0,0,0,0
P48010112.C1000@R1.S1.LT1.PON15.ONT37.C14.P1,0,0,0,0
P46532480.C3000@R1.S1.LT1.PON4.ONT2.C14.P1,0,63968,0,62050
P47581056.C3000@R1.S1.LT1.PON12.ONT2.C14.P1,0,64128,0,62118
P46672847.C3001@R1.S1.LT1.PON5.ONT11.SERV1,0,2143698,0,4830220
P46312320.C1000@R1.S1.LT1.PON2.ONT43.C14.P1,0,0,0,0
P46276480.C1000@R1.S1.LT1.PON2.ONT8.C14.P1,0,400714905,0,418860910
P46799823.C3001@R1.S1.LT1.PON6.ONT7.SERV1,0,2185154,0,4938834
P47329152.C3000@R1.S1.LT1.PON10.ONT12.C14.P1,0,63750,0,62050
P46955392.C3000@R1.S1.LT1.PON7.ONT31.C14.P1,0,0,0,0
P47215488.C3000@R1.S1.LT1.PON9.ONT29.C14.P1,0,63474,0,76178
P46543744.C1000@R1.S1.LT1.PON4.ONT13.C14.P1,0,2245598409,0,1380310885
P47231951.C3001@R1.S1.LT1.PON9.ONT45.SERV1,0,2229349,0,5055327
P48036736.C1000@R1.S1.LT1.PON15.ONT63.C14.P1,0,2782846287,0,123202654
P48161664.C1000@R1.S1.LT1.PON16.ONT57.C14.P1,0,0,0,0
P47213440.C1000@R1.S1.LT1.PON9.ONT27.C14.P1,0,2800349050,0,520838241
P47327104.C1000@R1.S1.LT1.PON10.ONT10.C14.P1,0,0,0,0
P47502208.C3000@R1.S1.LT1.PON11.ONT53.C14.P1,0,63818,0,64984
P48116608.C1000@R1.S1.LT1.PON16.ONT13.C14.P1,0,80384832,0,200330280
P47871872.C3000@R1.S1.LT1.PON14.ONT30.C14.P1,0,0,0,0
P47746944.C3000@R1.S1.LT1.PON13.ONT36.C14.P1,0,64070,0,78208
P47363023.C3001@R1.S1.LT1.PON10.ONT45.SERV1,0,2234159,0,5090480
P46175183.C3001@R1.S1.LT1.PON1.ONT37.SERV1,0,173376,0,1533779
P47202176.C3000@R1.S1.LT1.PON9.ONT16.C14.P1,0,0,0,0
P46450560.C1000@R1.S1.LT1.PON3.ONT50.C14.P1,0,536608436,0,541500234
P47766592.C3000@R1.S1.LT1.PON13.ONT56.C1.P1,0,0,0,0
P47244160.C1000@R1.S1.LT1.PON9.ONT57.C14.P1,0,76435973,0,5397675
P48129920.C1000@R1.S1.LT1.PON16.ONT26.C14.P1,0,0,0,0
P46815183.C3001@R1.S1.LT1.PON6.ONT22.SERV1,0,2104304,0,4752068
P46418816.C1000@R1.S1.LT1.PON3.ONT19.C14.P1,0,0,0,0
P48119759.C3001@R1.S1.LT1.PON16.ONT16.SERV1,0,0,0,0
P48144448.C10@R1.S1.LT1.PON16.ONT41.C1.P1,0,0,0,0
P47326080.C3000@R1.S1.LT1.PON10.ONT9.C14.P1,0,0,0,0
P48021455.C3001@R1.S1.LT1.PON15.ONT48.SERV1,0,2337333,0,5079248
P46138240.C1000@R1.S1.LT1.PON1.ONT1.C14.P1,0,0,0,0
P47592320.C1000@R1.S1.LT1.PON12.ONT13.C14.P1,0,0,0,0
P47379407.C3001@R1.S1.LT1.PON10.ONT61.SERV1,0,0,0,0
P47890304.C1000@R1.S1.LT1.PON14.ONT48.C14.P1,0,429799543,0,270133259
P48038784.C3000@R1.S1.LT1.PON15.ONT65.C14.P1,0,62468,0,64080
P46405504.C1000@R1.S1.LT1.PON3.ONT6.C14.P1,0,2243358937,0,682816029
P46449536.C1000@R1.S1.LT1.PON3.ONT49.C14.P1,0,158618529,0,23806547
P47226752.C1000@R1.S1.LT1.PON9.ONT40.C14.P1,0,606139916,0,303616137
P48130944.C1000@R1.S1.LT1.PON16.ONT27.C14.P1,0,800903394,0,435547869
P46828495.C3001@R1.S1.LT1.PON6.ONT35.SERV1,0,0,0,0
P46561152.C1000@R1.S1.LT1.PON4.ONT30.C14.P1,0,1214424418,0,245107739
P46156751.C3001@R1.S1.LT1.PON1.ONT19.SERV1,0,0,0,0
P46269312.C3000@R1.S1.LT1.PON2.ONT1.C14.P1,0,36968,0,39494
P46436224.C1000@R1.S1.LT1.PON3.ONT36.C14.P1,0,12871476618,0,358654746
P47332303.C3001@R1.S1.LT1.PON10.ONT15.SERV1,0,2235605,0,4982995
P48144448.C20@R1.S1.LT1.PON16.ONT41.C1.P1,0,0,0,0
P46438272.C3000@R1.S1.LT1.PON3.ONT38.C14.P1,0,63518,0,61822
P46681984.C1000@R1.S1.LT1.PON5.ONT20.C14.P1,0,21813,0,13167
P47594368.C3000@R1.S1.LT1.PON12.ONT15.C14.P1,0,0,0,0
P47742927.C3001@R1.S1.LT1.PON13.ONT32.SERV1,0,1986823,0,4617171
P47200128.C1000@R1.S1.LT1.PON9.ONT14.C14.P1,0,21813,0,13167
P47358927.C3001@R1.S1.LT1.PON10.ONT41.SERV1,0,2257374,0,5096214
P48025472.C3000@R1.S1.LT1.PON15.ONT52.C14.P1,0,64112,0,94372
P47483855.C3001@R1.S1.LT1.PON11.ONT35.SERV1,0,0,0,0
P48106447.C3001@R1.S1.LT1.PON16.ONT3.SERV1,0,0,0,0
P46832512.C3000@R1.S1.LT1.PON6.ONT39.C14.P1,0,62918,0,63698
P47065039.C3001@R1.S1.LT1.PON8.ONT10.SERV1,0,0,0,0
P47612800.C1000@R1.S1.LT1.PON12.ONT33.C14.P1,0,624226399,0,178847148
P47757184.C3000@R1.S1.LT1.PON13.ONT46.C14.P1,0,64414,0,64642
P47364992.C1000@R1.S1.LT1.PON10.ONT47.C14.P1,0,904322261,0,1228307410
P46688128.C1000@R1.S1.LT1.PON5.ONT26.C14.P1,0,0,0,0
P47345615.C3001@R1.S1.LT1.PON10.ONT28.SERV1,0,2227034,0,5040091
P47892352.C3000@R1.S1.LT1.PON14.ONT50.C14.P1,0,63750,0,62050
P47078351.C3001@R1.S1.LT1.PON8.ONT23.SERV1,0,0,0,0
P48012160.C3000@R1.S1.LT1.PON15.ONT39.C14.P1,0,63750,0,62050
P46410703.C3001@R1.S1.LT1.PON3.ONT11.SERV1,0,0,0,0
P46429056.C1000@R1.S1.LT1.PON3.ONT29.C14.P1,0,0,0,0
P46434255.C3001@R1.S1.LT1.PON3.ONT34.SERV1,0,0,0,0
P46403535.C3001@R1.S1.LT1.PON3.ONT4.SERV1,0,0,0,0
P48149376.C1000@R1.S1.LT1.PON16.ONT45.C14.P1,0,0,0,0
P47217615.C3001@R1.S1.LT1.PON9.ONT31.SERV1,0,572736,0,864290
P47771599.C3001@R1.S1.LT1.PON13.ONT60.SERV1,0,167676,0,1604668
P46321536.C3000@R1.S1.LT1.PON2.ONT52.C14.P1,0,0,0,0
P47108992.C1000@R1.S1.LT1.PON8.ONT53.C14.P1,0,446959166,0,47185248
P47199104.C3000@R1.S1.LT1.PON9.ONT13.C14.P1,0,0,0,0
P46164032.C3000@R1.S1.LT1.PON1.ONT27.C1.P1,0,0,0,0
P48118656.C1000@R1.S1.LT1.PON16.ONT15.C14.P1,0,104096534,0,25045280
P47900544.C1000@R1.S1.LT1.PON14.ONT58.C14.P1,0,1143079,0,1207738
P47060864.C1000@R1.S1.LT1.PON8.ONT6.C14.P1,0,94699634,0,5634960
P47235023.C3001@R1.S1.LT1.PON9.ONT48.SERV1,0,2070337,0,4779998
P48015232.C3000@R1.S1.LT1.PON15.ONT42.C14.P1,0,63886,0,64428
P46269391.C3001@R1.S1.LT1.PON2.ONT1.SERV1,0,1276418,0,2685145
P46577536.C1000@R1.S1.LT1.PON4.ONT46.C14.P1,0,0,0,0
P46980992.C1000@R1.S1.LT1.PON7.ONT56.C14.P1,0,65739334,0,3202586
P47204303.C3001@R1.S1.LT1.PON9.ONT18.SERV1,0,2126470,0,4835179
P47505359.C3001@R1.S1.LT1.PON11.ONT56.SERV1,0,0,0,0
P47470543.C3001@R1.S1.LT1.PON11.ONT22.SERV1,0,2304123,0,5194030
P46927744.C3000@R1.S1.LT1.PON7.ONT4.C14.P1,0,0,0,0
P47098831.C3001@R1.S1.LT1.PON8.ONT43.SERV1,0,2198590,0,4851875
P48105344.C1000@R1.S1.LT1.PON16.ONT2.C14.P1,0,0,0,0
P47091584.C1000@R1.S1.LT1.PON8.ONT36.C14.P1,0,6591155701,0,524279617
P46159823.C3001@R1.S1.LT1.PON1.ONT22.SERV1,0,0,0,0
P46969728.C1000@R1.S1.LT1.PON7.ONT45.C14.P1,0,349270,0,1277869
P47319936.C1000@R1.S1.LT1.PON10.ONT3.C14.P1,0,318234676,0,349339717
P46152576.C1000@R1.S1.LT1.PON1.ONT15.C14.P1,0,153196018,0,414962087
P48141263.C3001@R1.S1.LT1.PON16.ONT37.SERV1,0,0,0,0
P47584128.C3000@R1.S1.LT1.PON12.ONT5.C14.P1,0,0,0,0
P48107392.C3000@R1.S1.LT1.PON16.ONT4.C14.P1,0,0,0,0
P48136064.C1000@R1.S1.LT1.PON16.ONT32.C14.P1,0,12123395314,0,5451822114
P47069056.C3000@R1.S1.LT1.PON8.ONT14.C14.P1,0,0,0,0
P47713152.C3000@R1.S1.LT1.PON13.ONT3.C14.P1,0,0,0,0
P46273408.C3000@R1.S1.LT1.PON2.ONT5.C14.P1,0,0,0,0
P46958464.C3000@R1.S1.LT1.PON7.ONT34.C14.P1,0,64196,0,65052
P47100879.C3001@R1.S1.LT1.PON8.ONT45.SERV1,0,2195469,0,4988825
P46956416.C1000@R1.S1.LT1.PON7.ONT32.C14.P1,0,1744531828,0,147208016
P47739776.C3000@R1.S1.LT1.PON13.ONT29.C14.P1,0,63828,0,61616
P46664576.C1000@R1.S1.LT1.PON5.ONT3.C14.P1,0,0,0,0
P46572495.C3001@R1.S1.LT1.PON4.ONT41.SERV1,0,0,0,0
P47198080.C1000@R1.S1.LT1.PON9.ONT12.C14.P1,0,493130,0,2192186
P47248335.C3001@R1.S1.LT1.PON9.ONT61.SERV1,0,168532,0,1531609
P48039808.C1000@R1.S1.LT1.PON15.ONT66.C14.P1,0,23265,0,13002
P47085519.C3001@R1.S1.LT1.PON8.ONT30.SERV1,0,1974403,0,4605315
P47113088.C1000@R1.S1.LT1.PON8.ONT57.C14.P1,0,0,0,0
P47373263.C3001@R1.S1.LT1.PON10.ONT55.SERV1,0,2192027,0,5000033
P46945152.C3000@R1.S1.LT1.PON7.ONT21.C14.P1,0,63750,0,62050
P46447567.C3001@R1.S1.LT1.PON3.ONT47.SERV1,0,166064,0,1557602
P47324032.C1000@R1.S1.LT1.PON10.ONT7.C14.P1,0,1216009533,0,135920879
P46796751.C3001@R1.S1.LT1.PON6.ONT4.SERV1,0,0,0,0
P47726464.C3000@R1.S1.LT1.PON13.ONT16.C14.P1,0,0,0,0
P46943104.C1000@R1.S1.LT1.PON7.ONT19.C14.P1,0,0,0,0
P47337344.C1000@R1.S1.LT1.PON10.ONT20.C14.P1,0,0,0,0
P46703488.C3000@R1.S1.LT1.PON5.ONT41.C14.P1,0,62696,0,62972
P47339392.C3000@R1.S1.LT1.PON10.ONT22.C14.P1,0,63736,0,64902
P47480704.C1000@R1.S1.LT1.PON11.ONT32.C14.P1,0,1096664323,0,100885455
P46309327.C3001@R1.S1.LT1.PON2.ONT40.SERV1,0,178161,0,1498875
P46541775.C3001@R1.S1.LT1.PON4.ONT11.SERV1,0,2098847,0,4809567
P47885184.C3000@R1.S1.LT1.PON14.ONT43.C14.P1,0,63354,0,63908
P46585728.C1000@R1.S1.LT1.PON4.ONT54.C14.P1,0,31901299375,0,1313419204
P47355855.C3001@R1.S1.LT1.PON10.ONT38.SERV1,0,2269829,0,5092994
P46818255.C3001@R1.S1.LT1.PON6.ONT25.SERV1,0,168409,0,1546725
P47225807.C3001@R1.S1.LT1.PON9.ONT39.SERV1,0,2086199,0,4881372
P47370112.C3000@R1.S1.LT1.PON10.ONT52.C14.P1,0,62932,0,61256
P47896448.C1000@R1.S1.LT1.PON14.ONT54.C14.P1,0,747567,0,1131953
P47067008.C1000@R1.S1.LT1.PON8.ONT12.C14.P1,0,0,0,0
P47852416.C1000@R1.S1.LT1.PON14.ONT11.C14.P1,0,0,0,0
P47997903.C3001@R1.S1.LT1.PON15.ONT25.SERV1,0,0,0,0
P47072207.C3001@R1.S1.LT1.PON8.ONT17.SERV1,0,2273113,0,4996577
P47851392.C3000@R1.S1.LT1.PON14.ONT10.C14.P1,0,0,0,0
P47865728.C1000@R1.S1.LT1.PON14.ONT24.C14.P1,0,2755832699,0,154408960
P46974927.C3001@R1.S1.LT1.PON7.ONT50.SERV1,0,0,0,0
P47467392.C3000@R1.S1.LT1.PON11.ONT19.C14.P1,0,63750,0,62050
P47883136.C1000@R1.S1.LT1.PON14.ONT41.C14.P1,0,385945952,0,23910702
P47870927.C3001@R1.S1.LT1.PON14.ONT29.SERV1,0,2097940,0,4772944
P46564224.C1000@R1.S1.LT1.PON4.ONT33.C14.P1,0,136635552,0,19108110
P47320960.C1000@R1.S1.LT1.PON10.ONT4.C14.P1,0,0,0,0
P46961615.C3001@R1.S1.LT1.PON7.ONT37.SERV1,0,2074217,0,4745634
P47103951.C3001@R1.S1.LT1.PON8.ONT48.SERV1,0,0,0,0
